movie,character_name,line_num,line,line_no_punct
Finding Nemo,Dory,82,you want me to leave?,you want me to leave
Finding Nemo,Dory,83,you mean..[whimper]you mean you don't..like me? [sobs],you mean whimper you mean you don t like me sobs
Finding Nemo,Dory,84,"um, i don't remember. were you?",um i don t remember were you
Finding Nemo,Dory,85,mm-mmm-mmmm.,mm mmm mmmm
Finding Nemo,Dory,86,"oh, oh, i've seen one of those.",oh oh i ve seen one of those
Finding Nemo,Dory,87,"wait, wait, um..",wait wait um
Finding Nemo,Dory,88,oh-oh-oh! it's on the tip of my tongue.,oh oh oh it s on the tip of my tongue
Finding Nemo,Dory,89,clam!,clam
Finding Nemo,Dory,90,"oh, they're good.",oh they re good
Finding Nemo,Dory,91,ha ha ha ha ha!,ha ha ha ha ha
Finding Nemo,Dory,92,"oh dear. hey, hey come back! hey, what's the matter?",oh dear hey hey come back hey what s the matter
Finding Nemo,Dory,93,"boy, bet that's frustrating.",boy bet that s frustrating
Finding Nemo,Dory,94,you're son chico?,you re son chico
Finding Nemo,Dory,95,right. got it.,right got it
Finding Nemo,Dory,96,"well, i'm helping you. wait right here. hey, guys.",well i m helping you wait right here hey guys
Finding Nemo,Dory,97,"no, no, he's a good guy. go easy on him, he's lost his son, fabio. any of you heard of p. sherman, 42 wallaby way, sydney?",no no he s a good guy go easy on him he s lost his son fabio any of you heard of p sherman 42 wallaby way sydney
Finding Nemo,Dory,98,"oh, hey! they know sydney!",oh hey they know sydney
Finding Nemo,Dory,99,"you wouldn't know how to get there, would you?",you wouldn t know how to get there would you
Finding Nemo,Dory,100,"oh, please. i'm just your little helper. helping along, that's me.",oh please i m just your little helper helping along that s me
Finding Nemo,Dory,101,"oh, you guys. you really nailed him. bye.",oh you guys you really nailed him bye
Finding Nemo,Dory,102,yes.,yes
Finding Nemo,Dory,103,"trench, through it, not over it. i'll remember. hey, hey! hey! hey! hey, wait up, partner. hold on. wait! wait-wait! i got, i gotta tell you something..whoa. nice trench. hello! okay, let's go.",trench through it not over it i ll remember hey hey hey hey hey wait up partner hold on wait wait wait i got i gotta tell you something whoa nice trench hello okay let s go
Finding Nemo,Dory,104,"whoa, whoa, partner. little red flag goin' up. somethin's telling me we should swim through it, not over it.",whoa whoa partner little red flag goin up somethin s telling me we should swim through it not over it
Finding Nemo,Dory,105,"i'm sorry, but i really, really, really think we should swim through.",i m sorry but i really really really think we should swim through
Finding Nemo,Dory,106,"come on, trust me on this.",come on trust me on this
Finding Nemo,Dory,107,"yes, trust. it's what friends do.",yes trust it s what friends do
Finding Nemo,Dory,109,okay.,okay
Finding Nemo,Dory,110,"boy, sure is clear up here.",boy sure is clear up here
Finding Nemo,Dory,111,"hey, little guy.",hey little guy
Finding Nemo,Dory,112,"i shall call him squishy and he shall be mine and he shall be my squishy. come here, squishy. come here, little squishy. [baby talk]---oww!",i shall call him squishy and he shall be mine and he shall be my squishy come here squishy come here little squishy baby talk oww
Finding Nemo,Dory,113,bad squishy! bad squishy!,bad squishy bad squishy
Finding Nemo,Dory,114,don't touch it! don't touch it!,don t touch it don t touch it
Finding Nemo,Dory,115,"heeey, how come it didn't sting you?",heeey how come it didn t sting you
Finding Nemo,Dory,116,"ow! ow, oww!",ow ow oww
Finding Nemo,Dory,117,"ow, ow! oww!",ow ow oww
Finding Nemo,Dory,118,yeah.,yeah
Finding Nemo,Dory,119,"hey, watch this! boing! boing!",hey watch this boing boing
Finding Nemo,Dory,120,boing-boing-boing! [singing] you can't catch me!,boing boing boing singing you can t catch me
Finding Nemo,Dory,121,"ooh! two in a row, beat that.",ooh two in a row beat that
Finding Nemo,Dory,122,a game?,a game
Finding Nemo,Dory,123,a game?,a game
Finding Nemo,Dory,124,aah! i love games! pick me!,aah i love games pick me
Finding Nemo,Dory,125,okay!,okay
Finding Nemo,Dory,126,okay!,okay
Finding Nemo,Dory,127,"something about tentacles, got it. on your mark, get set, go!",something about tentacles got it on your mark get set go
Finding Nemo,Dory,128,weeee!,weeee
Finding Nemo,Dory,129,gotta go faster if you wanna win!,gotta go faster if you wanna win
Finding Nemo,Dory,130,boing! boing! boing-boing-boing-boing!,boing boing boing boing boing boing
Finding Nemo,Dory,131,weeee!,weeee
Finding Nemo,Dory,132,"yeah, careful i don't make you cry when i win!",yeah careful i don t make you cry when i win
Finding Nemo,Dory,133,"ha ha ha ha! whooo! give it up, old man. you can't fight evolution, i was built for speed.",ha ha ha ha whooo give it up old man you can t fight evolution i was built for speed
Finding Nemo,Dory,134,huh? hungry?,huh hungry
Finding Nemo,Dory,135,ugh...am i disqualified?,ugh am i disqualified
Finding Nemo,Dory,136,p..sherman..wallaby way...sydney...,p sherman wallaby way sydney
Finding Nemo,Dory,137,awake...p..sherman..,awake p sherman
Finding Nemo,Dory,138,..42 wallaby way...,42 wallaby way
Finding Nemo,Dory,139,hmm-mmm....,hmm mmm
Finding Nemo,Dory,140,"..29, 30! ready or not, here i come! there you are! catch me if you can! ha ha! ha ha ha ha!",29 30 ready or not here i come there you are catch me if you can ha ha ha ha ha ha
Finding Nemo,Dory,141,"hey! look, everybody!",hey look everybody
Finding Nemo,Dory,142,"well, go on, jump on him.",well go on jump on him
Finding Nemo,Dory,143,sorry. i was a little vague on the details.,sorry i was a little vague on the details
Finding Nemo,Dory,144,no way.,no way
Finding Nemo,Dory,145,"oh, boy. this is gonna be good, i can tell.",oh boy this is gonna be good i can tell
Finding Nemo,Dory,146,right there! i see it! i see it!,right there i see it i see it
Finding Nemo,Dory,147,yes!,yes
Finding Nemo,Dory,148,whoooo!,whoooo
Finding Nemo,Dory,149,"hey, look! turtles!",hey look turtles
Finding Nemo,Dory,150,"bye, everyone!",bye everyone
Finding Nemo,Dory,151,whoa. we goin' in there?,whoa we goin in there
Finding Nemo,Dory,152,"p. sherman, 42 wallaby way, sydney?",p sherman 42 wallaby way sydney
Finding Nemo,Dory,153,"[singing] just keep swimming, just keep swimming.",singing just keep swimming just keep swimming
Finding Nemo,Dory,154,"hey, how about we play a game?",hey how about we play a game
Finding Nemo,Dory,155,"uh, okay. i'm thinking of something, uh, orange. and it's small..",uh okay i m thinking of something uh orange and it s small
Finding Nemo,Dory,156,right. okay..,right okay
Finding Nemo,Dory,157,"..orange, and uh, small..",orange and uh small
Finding Nemo,Dory,158,"all righty, mr. smarty pants.",all righty mr smarty pants
Finding Nemo,Dory,159,"..orange and small, and white stripes..",orange and small and white stripes
Finding Nemo,Dory,160,"okay, that's just scary.",okay that s just scary
Finding Nemo,Dory,161,hey. hey!,hey hey
Finding Nemo,Dory,162,"whoa, whoa, whoa! hey! relax. take a deep breath. now, let's ask somebody for directions.",whoa whoa whoa hey relax take a deep breath now let s ask somebody for directions
Finding Nemo,Dory,163,"well, there has to be someone. it's the ocean, silly, we're not the only two in here. let's see...okay, no one there. uhh, nope. nada. [gasps] there's somebody. hey! excuse--",well there has to be someone it s the ocean silly we re not the only two in here let s see okay no one there uhh nope nada gasps there s somebody hey excuse
Finding Nemo,Dory,164,what is it with men and asking for directions?,what is it with men and asking for directions
Finding Nemo,Dory,165,"you wanna get outta here, don't you?",you wanna get outta here don t you
Finding Nemo,Dory,166,"well then, how are we gonna do that unless we give it a shot and hope for the best? hmmm? hmmmm!? come on, trust me on this.",well then how are we gonna do that unless we give it a shot and hope for the best hmmm hmmmm come on trust me on this
Finding Nemo,Dory,167,"excuse me! woohoo! little fella? hello. don't be rude, say 'hi'.",excuse me woohoo little fella hello don t be rude say hi
Finding Nemo,Dory,168,his son bingo..,his son bingo
Finding Nemo,Dory,169,"..nemo, was taken to, uh..",nemo was taken to uh
Finding Nemo,Dory,171,"oh. oh, oh, big fella. big fe--whale. okay. maybe he only speaks whale. mooooo-weeeeeee-neeeeed...",oh oh oh big fella big fe whale okay maybe he only speaks whale mooooo weeeeeee neeeeed
Finding Nemo,Dory,172,tooooooo-fiiiiiind...,tooooooo fiiiiiind
Finding Nemo,Dory,173,his-soooooooooooon...,his soooooooooooon
Finding Nemo,Dory,174,can-yooooooouuu-giiiiiiiiive-ussss-directioooooooons-tooooooooo...,can yooooooouuu giiiiiiiiive ussss directioooooooons tooooooooo
Finding Nemo,Dory,175,cooome-baaaaaaaaaaaaaack!,cooome baaaaaaaaaaaaaack
Finding Nemo,Dory,176,maybe a different dialect. moooooooooooooo! moooooaaaaaaaaaa..!,maybe a different dialect moooooooooooooo moooooaaaaaaaaaa
Finding Nemo,Dory,177,maybe i should try humpback.,maybe i should try humpback
Finding Nemo,Dory,178,waaaaaaaaaaaaaaooooooo!!! waaaaaaaaaoooooo!!!,waaaaaaaaaaaaaaooooooo waaaaaaaaaoooooo
Finding Nemo,Dory,179,"maybe louder, huh? raaah!!! raaaah!!!",maybe louder huh raaah raaaah
Finding Nemo,Dory,180,too much orca. didn't it sound a little orca-ish?,too much orca didn t it sound a little orca ish
