movie,character_name,line_num,line
Dumb And Dumber,Lloyd,226,"oh, one more thing: you can     dispense with the 'sir' crap. let's     face it, barney, we're all from the     same mold.  we just have a little more     dough than you right now."
Dumb And Dumber,Lloyd,227," harry, it's her."
Dumb And Dumber,Lloyd,228,mary with the briefcase. this is her...
Dumb And Dumber,Lloyd,229, mary swanson...
Dumb And Dumber,Lloyd,230,"thanks for the lift, barney."
Dumb And Dumber,Lloyd,231,this should cover a couple plates.
Dumb And Dumber,Lloyd,232,"i'm getting nervous, harry."
Dumb And Dumber,Lloyd,233,"what are you talking about? they're educated, well-bred, charming, and sophisticated."
Dumb And Dumber,Lloyd,234,"don't do this to me, harry. i'm already a wreck. what if mary oesn't like me?"
Dumb And Dumber,Lloyd,235," two martinis, straight up. as harry and lloyd silently take in the party, a beautiful red head reaches between them for a cocktail napkin, then walks away."
Dumb And Dumber,Lloyd,236," shut up, harry."
Dumb And Dumber,Lloyd,237,"yeah, well i know what you were gonna say and i'm telling you to shut up in advance."
Dumb And Dumber,Lloyd,238,i read you like a book.
Dumb And Dumber,Lloyd,239,you were gonna say:  'that's one fiery bush i wouldn't mind roasting my weenie in.'
Dumb And Dumber,Lloyd,240," and i would say 'shut up', because this is our chance to get in with the rich and powerful and you don't ingratiate yourself to the kind of people by acting like ron jeremy on spanish fly."
Dumb And Dumber,Lloyd,241,"two more, please."
Dumb And Dumber,Lloyd,242,i can't help it. this is a very important night for me. 
Dumb And Dumber,Lloyd,243,"  harry, have you ever wondered why you and i never have long-term girlfriends?"
Dumb And Dumber,Lloyd,244,that was a fluke.  the reason we never have long-term girlfriends is because of one thing: we're afraid of the c word.
Dumb And Dumber,Lloyd,245,i'm talking bout commitment.
Dumb And Dumber,Lloyd,246,"well i'm ready for commitment, harry. the first time i laid eyes on mary swanson, i knew she was the one.  some things you feel in your heart, other things you feel in your groin. this girl makes me feel it all in the heart."
Dumb And Dumber,Lloyd,247," oh shit, there she is."
Dumb And Dumber,Lloyd,248,she's gonna think i'm some kind of psycho when she realizes how far i came just to see her.
Dumb And Dumber,Lloyd,249,and then what? she'll take it back and that'll be it. i'm a nobody.
Dumb And Dumber,Lloyd,250," wait a second, i have an idea. you go over and introduce yourself. that way you can build me up so when i come along i won't have to brag about myself. tell her i'm good-looking and i'm rich and i have a rapist's wit."
Dumb And Dumber,Lloyd,251,"please harry, i'm appealing to you as one loser to another. just build me up and then give me a signal to come over. please."
Dumb And Dumber,Lloyd,252,how come you didn't call me over?
Dumb And Dumber,Lloyd,253,"wha... you... i... it's...  i love you, man. i love you!"
Dumb And Dumber,Lloyd,254,this calls for a toast!
Dumb And Dumber,Lloyd,255," you're gonna be my best man, har, i mean it. it was always between you and my future wife's brother, but you just earned a seat at the head table, pal."
Dumb And Dumber,Lloyd,256,mrs. christmas... mary christmas... mrs. mary christmas. you
Dumb And Dumber,Lloyd,257,"impossible. i know my type    when i see it. now let me get this    straight, she wants me to meet her at    the avalanche bar and grill on    main street?"
Dumb And Dumber,Lloyd,258,time out. where are going ressed like that.
Dumb And Dumber,Lloyd,259,you mean you're gonna go out in public dressed in tights?
Dumb And Dumber,Lloyd,260,but you can see the outline of your who-who.
Dumb And Dumber,Lloyd,261,turn sideways.
Dumb And Dumber,Lloyd,262," actually, it's just a tiny little lump. no one will ever notice."
Dumb And Dumber,Lloyd,263,i'm meeting someone. mind if i wait at the bar?
Dumb And Dumber,Lloyd,264,maybe some other time.
Dumb And Dumber,Lloyd,265," excuse me, you wouldn't happen to know a mary swanson, would you?"
Dumb And Dumber,Lloyd,266,do you know where she lives?
Dumb And Dumber,Lloyd,267,some best man.
Dumb And Dumber,Lloyd,268,"believe me, it was the right place.  i don't know, har, maybe she just had second thoughts."
Dumb And Dumber,Lloyd,269,what?
Dumb And Dumber,Lloyd,270, do ya think...?
Dumb And Dumber,Lloyd,271, i just figured she was a raging alcoholic.
Dumb And Dumber,Lloyd,272,i knew there was an explanation. and here i thought she was standing me up.
Dumb And Dumber,Lloyd,273,will you join me in a good luck toast before you head out?
Dumb And Dumber,Lloyd,274,"pretty snazzed out for a movie, aren't you?"
Dumb And Dumber,Lloyd,275,i see.
Dumb And Dumber,Lloyd,276, to my friend harry the matchmaker.
Dumb And Dumber,Lloyd,277,hi.  don't you remember me?
Dumb And Dumber,Lloyd,278,south bend. i drove you to the airport last week.
Dumb And Dumber,Lloyd,279,you remembered.
Dumb And Dumber,Lloyd,280,i brought you your briefcase you left it at the airport so i picked it up for you.
Dumb And Dumber,Lloyd,281,"yeah, it's back at my hotel room. come on, let's take a ride. i'll give it to you."
Dumb And Dumber,Lloyd,282,"..so anyway, as soon as i got to town i tried to look you up but i idn't know your last name."
Dumb And Dumber,Lloyd,283,"'course i have it. when lloyd christmas drives a woman to the airport, he makes sure she gets all her luggage, no matter what he has to"
Dumb And Dumber,Lloyd,284,"well... no... i mean, you know, there were other reasons...  actually, yeah, i guess i did."
Dumb And Dumber,Lloyd,285,"look, mary, i know this may seem a little sudden but i've given it a lot of thought: you're the woman i've been waiting for my whole life, and i'm not ashamed to admit it --  --please, let me finish.  i'm crazy about you. i've never felt this way about anyone. you make it so easy for me to tell you my innermost desires.  listen to me, i feel like a schoolboy again.  a schoolboy who desperately wants to make sweet, sweet love to you."
Dumb And Dumber,Lloyd,286,mary...  i desperately want to make love to a schoolboy.
Dumb And Dumber,Lloyd,287,"no, that's not what imeant. i meant... i really like you, mary. i like you a lot."
Dumb And Dumber,Lloyd,288, i'm gonna ask you something flat out and i want you to answer me honestly: what do you think the chances are of a girl like you and a guy like me ending up together?
Dumb And Dumber,Lloyd,289,"--i asked you to be honest, mary. mary but lloyd, i really can't --"
Dumb And Dumber,Lloyd,290,"--come    on, give it to me straight. i rove a    long way to see you, the least you can    do is level with me. what are my    chances?"
Dumb And Dumber,Lloyd,291,"you mean not good, like one out of a hundred?"
Dumb And Dumber,Lloyd,292, so you're telling me there's a chance?
Dumb And Dumber,Lloyd,293,husband?
Dumb And Dumber,Lloyd,294,who are you?
Dumb And Dumber,Lloyd,295,uh-oh.
Dumb And Dumber,Lloyd,296,"uh, sir, about the briefcase, i want you to know, my friend harry and i have every intention of reimbursing you."
Dumb And Dumber,Lloyd,297,"that's as good as money, sir. those are our ious. you can add them up yourself. every penny's accounted for."
Dumb And Dumber,Lloyd,298,"now don't do anything hasty, man."
Dumb And Dumber,Lloyd,299," yeah, we used to be best friends."
Dumb And Dumber,Lloyd,300,me a backstabber? you got a lot of nerve. i saw her first.
Dumb And Dumber,Lloyd,301,but you knew how crazy i was about her.
Dumb And Dumber,Lloyd,302, what are you talking about?
Dumb And Dumber,Lloyd,303,"you said it, pal. maybe we're not as good friends as we thought we were."
Dumb And Dumber,Lloyd,304,"i mean, if one beautiful girl   could rip us apart like this, then   it seems our friendship isn't worth a   damn.  maybe we should call it quits   right here."
Dumb And Dumber,Lloyd,305,"mary's married, harry."
Dumb And Dumber,Lloyd,306,"no, i'll go first, harry. i was the one who got you into this mess."
Dumb And Dumber,Lloyd,307,"jesus christ! you killed my best friend, you bastard!"
Dumb And Dumber,Lloyd,308,harry! you're alive!
Dumb And Dumber,Lloyd,309, you gotta be kidding.
Dumb And Dumber,Lloyd,310, but how did you...?
Dumb And Dumber,Lloyd,311,"she's something, ain't she, har? harry you were right, lloyd. she was efinitely worth the trip."
Dumb And Dumber,Lloyd,312,"guess we have to admit it, she was too good for us."
Dumb And Dumber,Lloyd,313,"look, we just wanted to say that we appreciate all you did for us during our stay."
Dumb And Dumber,Lloyd,314,"well, anyway, thanks again for everything."
Dumb And Dumber,Lloyd,315,"this joint is a little out of our budget, barney."
Dumb And Dumber,Lloyd,316,"you know what, barney, i think we'll take out chances down the road."
Dumb And Dumber,Lloyd,317, i say we head due south and try a little nose-rubbing with some of them slinky eskimo babes.
Dumb And Dumber,Harry,0,"okay, gang, single file. you know the rules: no pushing, no humping, and no sniffing heinies..."
Dumb And Dumber,Harry,1,"the same reason you're not on a leash, sir because it's demeaning and it chafes like hell."
Dumb And Dumber,Harry,2,you kids stay right here...
Dumb And Dumber,Harry,3,"  hey, wait a minute!"
Dumb And Dumber,Harry,4,i got fired again.
Dumb And Dumber,Harry,5,"none taken. were you shitcanned, too?"
Dumb And Dumber,Harry,6,why'd you quit?
Dumb And Dumber,Harry,7,why didn't you wait and see if your suspicions were well-founded?
Dumb And Dumber,Harry,8,"you know, the thing that really chaps my ass is that i just spent my life savings turning my van into a poodle.  the alarm alone cost me two hundred."
Dumb And Dumber,Harry,9,what are you talking about? it's only six years old.
Dumb And Dumber,Harry,10,what's with the briefcase?
Dumb And Dumber,Harry,11,huh?
Dumb And Dumber,Harry,12,what's in it?
Dumb And Dumber,Harry,13,why not?
Dumb And Dumber,Harry,14,'s pov - a distorted-looking j.p. shay and joe mental are standing at the door.
Dumb And Dumber,Harry,15, we don't have any friends.
Dumb And Dumber,Harry,16," can't recognize them. could be student loan thugs again, or the irs, or maybe somebody pissed off about that case of girl scout cookies you bounced a check on."
Dumb And Dumber,Harry,17,"well, whoever they are, they look serious. one of them's even wearing plaid."
Dumb And Dumber,Harry,18,"yeah, and that was because of a blizzard"
Dumb And Dumber,Harry,19,"come on, stan. i'm sure you can find something else for us. how about another crack at that suicide hotline?"
Dumb And Dumber,Harry,20,get robitussin it's a better buzz.
Dumb And Dumber,Harry,21,where's the booze?
Dumb And Dumber,Harry,22,his head fell off.
Dumb And Dumber,Harry,23,"yeah, he was pretty old."
Dumb And Dumber,Harry,24,"nah, i bought him used."
Dumb And Dumber,Harry,25,"okay, calm down."
Dumb And Dumber,Harry,26,aspen?
Dumb And Dumber,Harry,27,"i don't know, lloyd, the french are assholes."
Dumb And Dumber,Harry,28," what are you talking about, lloyd? his head fell off.  wait a second, i know what you're up to. you just wanna go to aspen so you can find that girl who lost her briefcase and you need me to drive you there."
Dumb And Dumber,Harry,29,"come on, lloyd. give us a kiss."
Dumb And Dumber,Harry,30," petey, i made a promise to you once, man...  ...and i'll be damned if i can remember what it was."
Dumb And Dumber,Harry,31,been run out of town?
Dumb And Dumber,Harry,32,what?
Dumb And Dumber,Harry,33,because we just cleared the danger zone. lloyd huh?
Dumb And Dumber,Harry,34,"don't you know anything, lloyd? ninety percent of all accidents happen within five miles of home. we've already traveled 6.3 miles."
Dumb And Dumber,Harry,35,where'd you get those?
Dumb And Dumber,Harry,36,"lloyd, i thought we agreed to confer on all expenditures. we're on a tight budget, remember?"
Dumb And Dumber,Harry,37,where'd you get twenty-five extra bucks?
Dumb And Dumber,Harry,38,you mean the blind kid?
Dumb And Dumber,Harry,39,"what did you sell him, lloyd?"
Dumb And Dumber,Harry,40,specifically?
Dumb And Dumber,Harry,41,"but lloyd, petey didn't even have a head."
Dumb And Dumber,Harry,42,how far have we gone?
Dumb And Dumber,Harry,43,shit. we're gonna need a smaller map or we'll never get there. we don't have enough gas money. lloyd relax. we have more than enough.
Dumb And Dumber,Harry,44,"i believe you're wrong, lloyd."
Dumb And Dumber,Harry,45,"i still say wrong, lloyd."
Dumb And Dumber,Harry,46,i don't bet.
Dumb And Dumber,Harry,47,"i mean i don't gamble, you know that. never have and never will."
Dumb And Dumber,Harry,48,"there's no way, lloyd. you can't do it."
Dumb And Dumber,Harry,49,"you're wasting your money, lloyd. i already told you, i don't gamble."
Dumb And Dumber,Harry,50,"sorry, pal, no way."
Dumb And Dumber,Harry,51,"you got yourself a bet, sucker!"
Dumb And Dumber,Harry,52,"actually, this chocolate milk isn't mixed very well. could you please bring me a spoon?"
Dumb And Dumber,Harry,53,what's the matter?
